12	8	117	Pharmacist	f0be03f62fc608c755238e341759c65c
12	9	118	Customer	e42037889344d661179702232365b051
12	10	119	Narrator	7356639b43b69fb452e712e88ca612ea
13	1	120	Tourist	daca79f72d2e3ffc8ed3cf8c833b5595
13	2	121	Local	7c12a65de20b42e05db3777842ff80cb
13	3	122	Tourist	444f9aa0aa56ed882191729a3c3fe78e
13	4	123	Local	7528fc391ebf65dd55f321c7dbb62608
13	5	124	Local	ed54becb0e49e16df83cc60466efa8d2
13	6	125	Tourist	225eb9e5c0f9d0b57652f113e937f8e5
13	7	126	Local	7195a8c13810d9b9853c3c211f616a9e
13	8	127	Tourist	9c909612cff0b9fb58decf8506cb50db
13	9	128	Local	759bd7d3204fa55d3e3b463340506aa2
13	10	129	Tourist	d84dc29ab18369e040cfb3b3899f2394
13	11	130	Narrator	4ff53b91110304c96b46805771c7f4aa
14	1	131	Passenger	c58ec5f5bbb7c695c418f6b4ea356da1
14	2	132	Driver	27652fc6bc26f1807c076c5dc3969133
14	3	133	Passenger	a4e86846455e65cdebe8cc6e028ec556
14	4	134	Driver	39d0ed883ef886cb909f83a13c8b51bf
14	5	135	Passenger	f33af4b471e77de0eee25686f789cab5
14	6	136	Driver	dcad5fc92e5bfad25efde3fd1acf1dee
14	7	137	Driver	50f60b36ab55c687d9418741fdbef5b1
14	8	138	Passenger	bd0f8de5afca3e57a99b1f58619dc6c9
14	9	139	Driver	9bbc74c3fab1a78c5d2faffeef46810f
14	10	140	Narrator	55c9f6473f40cdb17d4d7ab4409a232b
15	1	141	Learner	913bb5faa544c775b1fd10a63c47dbc3
15	2	142	Learner	a09180b6842fda593edc9e60043a5a0a
15	3	143	Learner	af1da60e13065be4a6990b5e69892926
15	4	144	Learner	47f8bf53caeeded147506c90240992b5
15	5	145	Learner	a8eea28a3fa662b1ea97dfb76e81a785
15	6	146	Learner	e35e0984619771f391c8df3d2f8dad1c
15	7	147	Learner	376104b5c665287b33a4b3df71fb361b
15	8	148	Learner	0b3bff8c3cbd4993240fec74a9511cef
15	9	149	Learner	f56a6fa0342d93687c324258b7196cd5
15	10	150	Learner	9a86f7902fbd2894a9f4603da2f7ec9f
15	11	151	Narrator	eba1245daf0d65cc1d6160ccf05bcab7
16	1	152	Learner	9eafb4da0eef364b90375b55537d25bb
16	2	153	Learner	b3b90f8f5c48e9ab512dc566324ed037
16	3	154	Learner	63d80cfa06344b7d9f4045b7fba0cb9f
16	4	155	Learner	1077817e87520a09a8a2abc0190c9997
16	5	156	Learner	875936a84ce3549b311ad51323c3ac94
16	6	157	Learner	2eacc883d508a1f175c2f2d0f3d324e4
16	7	158	Learner	aa2623f2438db26bfc289ac08d18c9a8
16	8	159	Learner	65a2bf309c72a368908ff228b43e5c12
16	9	160	Learner	9650460a658b8f5dd8a906f1782c3f5c
16	10	161	Learner	6f81b411447233cc4554546d3485e6e5
16	11	162	Narrator	91f7b0696c7c0fc707420471e844af02
17	1	163	Learner	3f918556b4706fc38a4f66b38ee11e93
17	2	164	Learner	b89bf636041965ef6e44581a0e66405b
17	3	165	Learner	b2e9e73da95ff8e534a2c05be54469f1
17	4	166	Learner	ee1a2848e1d6e5a016074ba8e5f9df67
17	5	167	Learner	a2ac474dcab961749b90674a53304753
